"SimulationNo","PercentVar","Rhat_k","Rhat_l","Rhat_s"
"891Mcmc.Rdata","Var_01",1.01076382962024,0.999502670242223,1.01494150366066
"903Mcmc.Rdata","Var_01",1.00642694240761,0.999379748722259,1.00791836176221
"915Mcmc.Rdata","Var_01",1.00119492124534,0.999274327105625,1.00297370362229
"927Mcmc.Rdata","Var_01",1.01035314955906,0.999498537091353,1.01243342569001
"939Mcmc.Rdata","Var_01",1.01254654524066,0.999566623261947,1.01477331300209
"951Mcmc.Rdata","Var_01",1.00726968165028,0.999412587489481,1.01018040504539
"963Mcmc.Rdata","Var_01",1.01430498294855,0.999593223175532,1.01691041426987
"975Mcmc.Rdata","Var_01",1.00301032228947,0.999298412447471,1.0037193038644
"987Mcmc.Rdata","Var_01",1.00967598612232,0.999490500628942,1.01580702819964
"999Mcmc.Rdata","Var_01",1.00238826892819,0.999296240798695,1.00358204440961
"99Mcmc.Rdata","Var_01",1.00280034214812,0.999311350003283,1.0052141609207
"1000Mcmc.Rdata","Var_01",1.00127634773767,0.999278717680623,1.00263095067623
"100Mcmc.Rdata","Var_01",1.00353466225117,0.999331279594041,1.00447728871768
"112Mcmc.Rdata","Var_01",1.01345658283764,0.999603485057763,1.01679033776342
"124Mcmc.Rdata","Var_01",1.00428743561421,0.999391775252846,1.00556930875363
"136Mcmc.Rdata","Var_01",1.00811956619764,0.999408894133231,1.0103167665405
"148Mcmc.Rdata","Var_01",1.00607683474183,0.99936986680388,1.00731951989971
"160Mcmc.Rdata","Var_01",1.00072351704467,0.999233352337009,1.00072137547583
"16Mcmc.Rdata","Var_01",1.00525378571386,0.999379131524691,1.006706495652
"172Mcmc.Rdata","Var_01",1.0090896441608,0.999484709397518,1.01133691210593
"184Mcmc.Rdata","Var_01",1.01813316959505,0.999692832350863,1.02050741830281
"196Mcmc.Rdata","Var_01",1.00673951281087,0.999372177438617,1.00750293426374
"208Mcmc.Rdata","Var_01",1.02640627078356,0.999882237258091,1.03148204737585
"220Mcmc.Rdata","Var_01",1.00020446575671,0.999233343115333,1.00090639117256
"232Mcmc.Rdata","Var_01",1.00611404694062,0.999382327589697,1.0060577060719
"244Mcmc.Rdata","Var_01",1.00075157519963,0.999242886302521,1.00193189264695
"256Mcmc.Rdata","Var_01",1.00913300121748,0.999483802501911,1.01152586534239
"268Mcmc.Rdata","Var_01",1.02501468825335,0.999865457843359,1.03080142144496
"280Mcmc.Rdata","Var_01",1.01597692594888,0.999647641658897,1.02249895177102
"28Mcmc.Rdata","Var_01",1.00833558601634,0.999490168896806,1.0113797363903
"292Mcmc.Rdata","Var_01",1.00410690858191,0.999346856049486,1.00609029978693
"304Mcmc.Rdata","Var_01",0.99930838492399,0.99920193314617,0.999355645216685
"316Mcmc.Rdata","Var_01",1.00769966010808,0.999382565062205,1.00965034875017
"328Mcmc.Rdata","Var_01",1.00407968308417,0.999328983289165,1.00460909290323
"340Mcmc.Rdata","Var_01",1.00686911133547,0.999398465987341,1.00801654303287
"352Mcmc.Rdata","Var_01",0.999739834470372,0.999219567199674,0.999782561977581
