"PercentVar","SimulationNo","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh"
"Var_01","130SummaryInfo.csv",11.445807036,0.5413535526,2.7110851536148,8.24155,0.455102,8.1672e-05,14.6424,0.61993,5.60993
"Var_01","131SummaryInfo.csv",9.71860951,0.4979284954,4.569912408926,6.41322,0.406824,0.763113,13.8833,0.605311,8.06319
"Var_01","132SummaryInfo.csv",7.516361018,0.4194883086,6.30442772306,5.02603,0.342013,2.8872,10.6961,0.510038,9.32172
"Var_01","133SummaryInfo.csv",10.222333302,0.4720529036,2.610216030602,7.42132,0.397071,0.000902687,12.9432,0.540633,5.46437
"Var_01","134SummaryInfo.csv",8.366139048,0.4477978564,5.55063930644,5.3426,0.358361,1.75421,12.0224,0.547065,8.91888
"Var_01","135SummaryInfo.csv",9.027242168,0.4678807506,4.765377729534,5.7248,0.375455,0.562346,13.2016,0.579404,8.24795
"Var_01","136SummaryInfo.csv",9.778600054,0.4900206494,4.41158761705,6.30951,0.398588,0.42282,13.7546,0.595823,7.74236
"Var_01","137SummaryInfo.csv",6.506930444,0.4149341998,8.1554277112,4.65088,0.346633,5.51136,8.90821,0.49278,10.3513
"Var_01","138SummaryInfo.csv",7.778518872,0.443545028,6.86477304792,5.1728,0.360616,3.78071,10.744,0.532393,9.73711
"Var_01","139SummaryInfo.csv",5.117476258,0.3364159744,8.888520588,3.60462,0.283711,6.65439,6.7568,0.39733,10.9848
"Var_01","13SummaryInfo.csv",11.157132606,0.5118763312,2.751788040016,7.92031,0.426023,0.00530408,14.2147,0.588476,5.73196
"Var_01","140SummaryInfo.csv",9.486439754,0.4779704264,4.25442809963,6.06049,0.388236,0.327536,13.3,0.580244,7.68345
"Var_01","141SummaryInfo.csv",7.033272804,0.4056137666,6.79136709968,4.72651,0.328091,3.38405,10.1388,0.494099,9.62187
"Var_01","142SummaryInfo.csv",7.565405132,0.4219196438,6.36471465136,4.82387,0.33985,2.86234,10.7126,0.515755,9.47015
"Var_01","143SummaryInfo.csv",10.557660594,0.5092997816,3.547012597482,7.12784,0.419313,0.00413925,14.2334,0.604662,6.65191
"Var_01","144SummaryInfo.csv",6.563467878,0.3995129212,7.9035056418,4.50827,0.332007,5.17408,9.00227,0.48076,10.4104
"Var_01","145SummaryInfo.csv",9.0740216,0.477095952,5.06667689049,5.7375,0.382323,1.15921,13.034,0.584514,8.52555
"Var_01","146SummaryInfo.csv",12.355334128,0.5575573644,2.0641928009626,9.19488,0.476566,0.000739033,14.9617,0.623381,4.77573
"Var_01","147SummaryInfo.csv",6.69716203,0.3866958052,7.11717392426,4.58023,0.316806,4.0501,9.39703,0.468275,9.86592
"Var_01","148SummaryInfo.csv",10.442692488,0.4886730304,2.9694798983326,7.33079,0.40156,0.000905883,13.5942,0.563122,6.00602
"Var_01","149SummaryInfo.csv",13.009410262,0.57510269,1.5169729267908,10.1837,0.504527,0.000532903,15.0969,0.631463,3.80098
"Var_01","14SummaryInfo.csv",11.582042768,0.5537515558,3.2621330033398,7.89156,0.456973,0.000950019,15.2394,0.646919,6.30293
"Var_01","150SummaryInfo.csv",8.285999698,0.43581138,5.46963445418,5.2425,0.349397,1.51829,12.0622,0.538079,8.9781
"Var_01","151SummaryInfo.csv",5.455631724,0.358004854,8.97089489,3.87967,0.300899,6.79058,7.16296,0.420316,11.0168
"Var_01","152SummaryInfo.csv",10.60026247,0.5020558196,2.769616948025,7.54707,0.424589,0.000668125,13.6403,0.583229,5.77554
"Var_01","153SummaryInfo.csv",10.995887522,0.5308699212,3.277746299936,7.65795,0.442228,0.00650755,14.6083,0.620489,6.27391
"Var_01","154SummaryInfo.csv",11.181012348,0.536079683,3.23139517596,7.95458,0.444841,0.00646988,15.0233,0.628973,6.23033
"Var_01","155SummaryInfo.csv",11.792862182,0.512915314,0.9411408380848,9.95557,0.467231,0.000159948,13.1732,0.55411,2.63703
"Var_01","156SummaryInfo.csv",10.377663994,0.5020572046,3.4318379623924,7.29958,0.417087,0.000884742,14.1111,0.59242,6.48314
"Var_01","157SummaryInfo.csv",11.175425422,0.5276810422,3.031469461499,7.84033,0.436973,0.000140745,14.5772,0.611916,6.07265
"Var_01","158SummaryInfo.csv",9.75421911,0.471437385,3.64512114088,6.70574,0.384478,0.0148528,13.2049,0.552934,6.63331
"Var_01","159SummaryInfo.csv",12.14643074,0.5664677374,2.817979885534,8.69185,0.474313,0.00290003,15.6839,0.654099,5.77665
"Var_01","15SummaryInfo.csv",7.57357784,0.4378462406,6.8669365504,4.8636,0.356635,3.73004,10.3312,0.525282,9.71886
"Var_01","160SummaryInfo.csv",6.80766485,0.4192086146,7.5749383416,4.65477,0.343761,4.69503,9.25632,0.498216,10.0326
"Var_01","161SummaryInfo.csv",8.668502046,0.478648144,6.0586152914,5.78714,0.391231,2.5956,12.1109,0.576662,8.96358
"Var_01","162SummaryInfo.csv",10.35182461,0.4969191258,3.2279951170054,7.07643,0.413594,0.00769218,13.6456,0.584196,6.32126
"Var_01","163SummaryInfo.csv",11.575209684,0.5299514474,2.3500516397214,8.34235,0.443076,0.000841277,14.3985,0.599045,5.36914
"Var_01","164SummaryInfo.csv",10.937206996,0.508507792,2.595530093812,8.04897,0.429889,0.00322904,13.9189,0.581391,5.41118
"Var_01","165SummaryInfo.csv",11.62091823,0.5441938938,2.9162795495,8.07402,0.453758,0.0148177,15.0238,0.632507,6.03048
"Var_01","166SummaryInfo.csv",11.249629522,0.5328874036,3.001093347422,7.79706,0.437539,0.00345055,14.5603,0.613525,6.06863
"Var_01","167SummaryInfo.csv",10.141339894,0.5174693466,4.660709369118,6.68042,0.423809,0.776096,14.2815,0.627217,7.81865
"Var_01","168SummaryInfo.csv",9.806397698,0.5040513952,4.47447675738,6.36126,0.40742,0.842314,13.7225,0.604436,7.97528
"Var_01","169SummaryInfo.csv",12.937502272,0.5882046644,1.8125525241762,9.77975,0.507118,0.000189116,15.4526,0.654424,4.38803
"Var_01","16SummaryInfo.csv",7.622991628,0.4218666232,6.12071882472,4.76804,0.334225,2.60822,10.7555,0.511755,9.43
"Var_01","170SummaryInfo.csv",12.305223994,0.544402816,1.41324722162336,9.77983,0.476836,3.35768e-05,14.2724,0.593811,3.66319
"Var_01","171SummaryInfo.csv",10.556009072,0.5272590984,3.562114469448,7.13776,0.431615,0.0550673,14.331,0.623134,6.69535
"Var_01","172SummaryInfo.csv",11.44323939,0.5212510448,2.152287645092,8.39855,0.44002,0.00119222,13.9999,0.585945,4.98681
"Var_01","173SummaryInfo.csv",8.874168056,0.4715807474,5.24872064928,5.8125,0.37933,1.29995,12.7431,0.574245,8.40643
"Var_01","174SummaryInfo.csv",10.34214349,0.5059750126,3.509600012032,7.13304,0.417134,0.118388,13.9031,0.594008,6.62263
"Var_01","175SummaryInfo.csv",12.54895167,0.5665233984,1.7531635157142,9.63005,0.494776,0.000137175,14.8702,0.630055,4.245
"Var_01","176SummaryInfo.csv",12.927097032,0.5795605602,1.833312574786,9.7722,0.499105,0.0037964,15.3852,0.643165,4.40002
"Var_01","177SummaryInfo.csv",14.163626238,0.6139702176,1.2339647479814,11.4994,0.547092,0.000327455,16.1626,0.668198,3.26154
"Var_01","178SummaryInfo.csv",10.716739486,0.5298033878,3.8981968974634,7.22965,0.435169,0.272429,14.7847,0.633143,7.133
"Var_01","179SummaryInfo.csv",10.532933528,0.4941436512,2.738358860576,7.48489,0.411995,0.00034387,13.5098,0.568148,5.75075
